6038e63a1713653046ef7482,"Every country should switch to renewable energy sources. You have to force the governments of all countries to do this. Poorer countries must be helped to achieve this goal. Meat production and consumption should be restricted. More forests and trees should be planted. Concrete in cities needs to be reduced. Do not mow the grass in cities and plant as many flower meadows as possible. This will help maintain a lower temperature in large cities.  People should start taking care of the environment themselves, stop buying plastic bottles. People should buy less clothing, those they do not use to sell or give to those who will find them useful.children from an early age should learn how to take care of the environment. Aware of the risks, the child becomes a responsible adult. The most important thing is the fight against the widespread concreteization of cities. Maintaining an adequate level of rivers and lakes. Not to dry out natural water bodies. It is necessary to reforest as many areas as possible that lie fallow. The most important thing is that the earth should be as green as possible. Then the climate will not warm up so quickly and there will not be so many natural disasters. I have no more ideas on how to help protect the environment. Everything remains in the hands of the people. They are the ones who have to start taking care of our plate. People have to look for ways to volunteer for the land themselves. This can be limiting garbage, limiting water consumption, planting flowers that wasps like the most, or planting trees"
6137aaf89c3f9544d0232079,"Fighting climate change requires everyone to take part and it starts small. The fight against climate change should begin at preventing more damage from happening. Eliminating all threats is a basis for fighting climate change, the planting of trees is fundamental in the fight of climate change, the greener the environment the more chance we have to fight climate change. Change of technology needs to be implemented, moving away from technology which burns and produce unhealthy toxins to the air to technology which will produce healthy toxins for example cars that use renewwble energy, solar. It is important to use tools that will not have negative impact in the later years, for example the use of solar energy is very important as it has no negative impact on the fight against climate change. Also the oceans play a vital role in climate change hence we need to take care of it and keep it clean and safe. The should also be amount of money paid to ensure that overuse and over production of toxins that are released in the air can be replaced and use the money to help eliminate all toxins also this will prevent people from producing those harmful toxins. Technology is a key factor in fighting climate change and essential that we use it in a way that it wont affect our fprodu. The overcrowding in cities should be eliminated as this is one of high factor causing climate change  cause there are too many productions in a city and too much cars producing carbon dioxide with little of trees"
6108033c1bf591fee2013a07,"Climate change is a real problem that needs to be addressed. We have only one planet to live on. With the help of these ideas, it will be possible for us to fight climate change and make our world a better place.

Plan and combine trips: Try to travel by car only when necessary and take public transportation for the rest of your trips. You can possibly significantly reduce your carbon emissions using these two methods of travel.

Drive more efficiently: Keep your car in good condition, keep your tires inflated and follow the speed limit. Accelerating too much uses more fuel and increases your carbon emissions.

Reduce your power use: Turn off the lights, TVs, computers and other electronic devices when not in use. Plus, you can open your windows for fresh, clean air instead of using an air-conditioner. 

Use green power where possible (or invest in it): If you have access to renewable energy sources like solar panels or wind turbines - use them! A simple way to do this is to install solar panels to your roof to power your home and get off the grid. In addition to solar panels, work with your neighbours and community to erect wind turbines to power your area.

Send emails and letters to your local representatives: Let them know how strongly you feel about climate change and how it affects our lives. An example is, “I'm writing to you today because climate change is really important. It must be addressed and we need to come up with more sustainable ways of living in order to reduce our carbon footprint.” and share your ideas."
6111b8bc982e6972a924ee7c,"Climate change has been a problem that we've been faced with as the world. Climate change is defined as the change of the climate for example more glaciers are melting,it's getting hotter than before. The main way to fight climate change is to plant more trees so they can absorb all the carbon dioxide and gas emissions from the world. Using more environmentally friendly products that do not cause any harm to the environment such as recyclable materials such as bottles and glasses. We can implement cars that move with batteries and require to car them instead of cars that release carbon dioxide.  Instead of big firms using coal to manufacture electricity which in turn releases carbon dioxide they can look at an alternative of producing electricity via solar panels which emit less gasses to the atmosphere.  We can use a system of recycling of the products like classify where the glasses,papers and bottles should be recycled and offer incentives to citizens that invest well in recycling. We as the citizens as the this world can do better without the government intervening and try to minimize and  do things that are environmentally friendly and will not harm the environment."
5bed50471f9cac0001734381,"Climate Change is a very complicated issue, because people don't believe to it or they are too lazy to actually do something. An idea would be to make recycling obligatory in countries where it isn't already, and pose a fair amount for fine to those who don't conform. Also, people do not recycle because they don't have a motivation to do so. Maybe a money incentive could work. It has to be an amount that won't be diregarded but also not too much money so people don't make it a profession or take advantage of others. Also, a lot of pressure has to be put to politicians, in order to implement more cautious measures and also force big polluting units (like factories) to adopt policies that are more eco friendly. Also, the use of fire should be taken in consideration, especially from junkyards and farms. People are used to burn a big amount of thrash or redundant weeds often, leading to more release of CO2, which affects the ozon layer. Finally, people need to be more careful about their wasting behavior. Beaches and natural sceneries all around the world are filled with thrash from tourists that disregard the rules. There has to be a stricter supervision, but also more organizations that clean beaches or the water. Those organizations must not be independent, but incorporated in the government, so their action can be more organized and efficient and also more funded. More creative ways can be achieved by using nudges, a technique that uses behavioral science to nudge people to certain behaviors."
600a9ab59e9b701db49fbec1,"Banning golf courses (waste of water), banning private planes, banning cruises, using water from treatment plants in agriculture and livestock, planting trees, create more gardens and natural parks, using more public transport in cities, prohibit cars in some zones, with some exceptions, banning swimming pools in homes, using irrigation in public spaces only at night, ending deforestation, eat less beef and pork and eat more vegetables (be more vegan and vegetarian), also eat less fish, use less single-use plastics, recycle more and reuse more materials, less consumerism, buy less clothes ( highly polluting industry).
Limit the use of water in homes and factories, bet more on renewable energies, mainly solar energy in homes, bet on wave energy and solar energy, investigate and bet more on hydrogen. Reduce hydropower to store more water in dams. Create more electric car charging stations, create water desalination plants and nuclear power plants for energy production, due to the greater demand for energy.
Bet on the thermal insulation of houses and buildings, invest in air conditioning, bet on more sustainable materials such as wood. 
I think these measures are good for the sustainability of the planet and that they look after the future of the next generations.
It was also important to try to plant some vegetation in arid areas such as the Sahara desert or the Middle East, areas without trees that would benefit from these measures. Ending coal-fired plants is also necessary as it is highly polluting, and gradually reducing the use of natural gas.
Bet more on electrical equipment and less on combustion engines."
5f15ed8fd44ced12e0336ff5,"One thing to fight climate change is eating less meat and diary products. It has a great impact on the planet and reduces your environmental influence as the carbon footprint of one cheesburger is equival to e.g. six times fish and chips. Another thing would be to leave your car at home and switch to public transportation or simple walks. Air pollution caused by exhaust fumes not only affects our planet, but also our health. Respecting and protecting green spaces is also very important. They provide multiple benefits, such as lowering air pollution, cooling overheated urban areas, and are important habitats for variety of animals. You can even start planting trees, either individually or as part of a collective. Shopping sustainable also helps our planet a lot. Supporting local businesses and buying seasonal foods reduce fossil fuel emissions and help to lower the usage of energy. You can even go a step further and grown your own vegetables. This also leads to another helpful tip is not to waste food. Avoid buying things you do not need or bulk-buying. Measure portions of your food before eating, be creative with leftovers or even make compost out of them. Shop and eat wisely! Not only this can save our planet but also save you some money. Remember, it is alway very important to start a climate conversation as well. Since people tend to trust friends and family the most, it is a good idea to pick up a conversation about climate change and how we can save our planet. It is always better to hear that from a peer than experts or scientist which we tend not to trust. "
60c1da4f43673b0d9446078e,"Our world is dying and a lot of people still don't get that there are various possibilities that can change it. I know a lot of people who blame huge comapnies of destroying the Earth and that they don't want to change their lifestyles just because they think they behaviour won't do much. I'm not saying that it's not a thing, but if everyone or at least some people would change they perspective it would really do a thing. Firstly we should think how what things we eat, by consuming less meat the CO2 pollution would be so much smaller, and also we can stop suffer of most of the animals. Secondly we should think twice before buying new thing: do we really need this? can we get this from second-hand? maybe we can ask our friends if they can share it with us? Another think is recycling and I am not only thinking about throwing things at a specific bin, but also about reusing stuff. Like maybe your jeans have a lot of stains, so maybe you should dye them, or that lamp that is not working anymore can be repaired or turned into some other ornament? All of it is not about making your life harder, but more sufficient and make you think about your decisions. When it comes to wider masses we can use a lot of different innovations that came to life in last years. Like drones- they can easily reach places we cannot and they can do stuff a single person would suffer to do in that amout of time they are doing. We could have drones that plant trees, that pick garbage, that controles weather there are no illigal garbege dump or illigal activites from comapanies, they can also check the about of air pollutions, if people are not smoking garbage in they hearths."
60eaac9e9b27ce557bd8fc58,"Climate change is firstly caused by mostly human beings due to their daily activities that end up being harmful onto the climate, examples of some of the activities that cause climate change are usage of cars ,chopping down of trees and burning of fossil fuels. Climate change can at times be harmful because it ends up giving unstable weather conditions such as an extremely hot temperature or even natural disasters, so the question is how do we fight climate change ? Climate change needs us as humans to change our ways of doing in order to bring the changes ,we can firstly start by decreasing usage of many cars daily ,Law can be created to say people should use buses or trains if in need of going wherever they want to go or even bicycle and only use cars for cases of emergency and that way we would have reduced a lot of traffic caused by cars everyday and it would be one step ahead of fighting climate change. The second one should be prohibiting people from chopping down forest trees just because they want to build something there ,many trees and removed for the purpose of building but at the same time the cutting down of trees causes climate change because we need trees in our daily lives as they provide us with oxygen. "
611da2edb4dd06832bb888b1,Firstly we need to know what causes climate change. Climate change is caused by air pollutants from steam factories and environmental pollutants like waste and rubbish this causes the disruption on ecosystem thus resulting in irregular order of nature which is Climate change. To prevent this further from happening we need to implement dynamo technology to divert from coal in making electricity.  Implement Green energy and passive design in our structures to stop burning fossils. We use sun energy for solar and at night we use the energy stored from solar to use in that way no coal will be of use. We have to implement the idea of cleanliness and what cleanliness can do for us as far as nature is concerned to try and make the society clean to avoid the environmental waste to make sure that government implement structures to assist with keeping the waste away from environment. We can use the already used technologies like solar wind but make sure that we improve it by it being not only dependent on wind but to store energy for when there's isn't enough wind to run electricity.   The main idea is to use nature for energy without burning fossils.
5eaeb365086d90570e8e538f,"To fight climate change we need to reevaluate our ideas towards mass creation of products and plantlife. Homogenisation through farming certain plants or animals in large swathes damages ecosystems irreparably. To counteract this, humans need to grow their own subsidence and return to smaller scale collectives that trade their own wares. We need to be rewarded for re-using items of technology rather than simply discarding them when they reach their sell-by date. The insistence of growth which makes the world a 'global village, needs to be replaced by returning our focus to growing our communities and feeding our ourselves, without necessarily becoming insular. We need laws in place that discourage our rapid consumption of products that need to be shipped around the world. It goes without saying, that our energy needs must be disinvested with fossil fuels, and replaced with renewable energies, such as solar, water and wind to generate the energy we require, but on the whole, we need to make our world smaller connective communities rather simply a global village. "
6065dcc8bc4a1f1663e4d13b,"The best way to fight climate change is to modify little by little the world we live in wich because we already have many things that harm our environment. We humans have a huge impact on this so we need to change our habits. Reduce the use of cars on cities would be a significant change. We should stop deflorestation too because trees help us. If we try to reduce the burning of fossil fuels, oils and gas it will help us a lot. Agriculture doesnt help either because many animals produce methane wich will affect our planet. Its used nitrous oxide for fertilizers and they are not good either. So if we want to change this, we need to start small and improve all of the above so we can reduce the harm we do to our planet. Some countrys already contribute to this and we should all follow their example"
6175c8df7d130a584b8d9d5c@email.prolific.co,"Urge the government to take bold, ambitious climate action now. Again the main objective would be to create posters asking for help to raise climate ambition by painting with climate art. Encouraging the usage of energy wisely and save money too.. Mobilise for local climate action. Green my commute by encouraging reduction of transport emissions like flying less or using public transit or car-share. Start s climate conversation as solving climate change requires teamwork and finding common ground. Consuming less means wasting less and enjoying life more as too much of the the stuff we use id toxic and we don't share efficiently. the aim should be to focus on life's simple pleasures, spending time with nature and making a difference in society by providing purpose and belonging. The aim is to be more gentler to the earth by composting, upcycling, fixing and repurposing. Taking the initiative to invest in renewables and divest from fossil fuels. Even if one cannot install solar panels they will still be able to be part of the clean-energy economy by investing. Eating for a climate stable planet would also have a profound effect on the environment, this would take place by buying organic, growing own food or eating meat-free meals. Another positive effect would be getting politically active by taking action to reduce our individual carbon footprints. Green transition investments must accelerate the decarbonization of all aspects of our economy. Green jobs and sustainable and inclusive growth. Green economy making societies and people more resilient through a transition that is fair to all and leaves no one behind. In the long term, higher temperatures entail risks of negative consequences for the environment, and so for human beings as well. Global warming could among other things cause extreme climatic events, more severe droughts, floods and rising sea levels.  "
5e82fb37e833ed000a41a42c,"It is a fact that we are running out of time to fight climate change. According to scientists, we are quickly reaching a tipping point we can't come back from. So, what can we do?
When fossil fuel companies produce the majority of greenhouse gases, this ought to be everyone's focus. Looking at other factors or individuals is a distraction. Everyone needs to work together to bring down the systems that keep oil companies at the top and churning out carbon dioxide.
Governments need to pass legislation to close down oil companies and create funding for clean energy sources. They also need to address the rampant corruption that protects these companies for example 1) preventing deals between them and government officials, 2) banning them from attending events such as COP and, 3) making procedures more transparent.
Citizens need to vote for the governments that make this happen and protest the ones that don't. They can take other steps such as not using banks that fund fossil fuel companies and reducing their own carbon footprint too by going vegan and not driving. However, it is important not to put too much emphasis on individual action as climate deniers use this as a diversion tactic. 
In an ideal situation, all governments and individuals will immediately seek to use only clean energy so the demand for fossil fuels is drastically cut. This involves further research into solar, and wind and initiatives to provide poorer communities who cannot afford the change with clean energy. 
The media constantly looks for new fashionable ways to fight climate change but the solution is the same now as it was sixty years ago. We need to stop using fossil fuels and we need to do it now."
61140ecd6c72bb8ce54d0ac8,The reality that climate change is part of our daily talk and experiences has dawned. Whether switches on the Tv to watch the news or go on the internet to read a few news articles the reality of climate change can not be ignored. It is sad that we as human beings are the primary cause of this phenomenon and are the solution as well. Technology has brought about sustainable options on how to curb the adverse effects of climate change. Transportation is key in fighting climate change. I would invent an engine that rubs on water as we have noted that fossil fuels have adverse effects on our planet. This engine would use a resource that is abundantly available and is easily recyclable. Construction trends have shown as well that the industry contributes to CO2 emission sin the environment. I would would invent a cement and steel alternative which is purely plant based. This will ensure a renewable source of construction raw materials and would avoid unnecessary importation and transportation of materials as people can construct with locally available materials. Urban areas have become concrete jungles and hence a limit or a reverse of this phenomenon will be critical. I would introduce cities that function and as forests. Limit individual vehicular traffic. Mass public transportation running on the water engine would only serve these new cities. Clothing and furniture in this city will also be entirely made from plant based products. The use of all fossil fuels will be banned in this city.
60fdc6bd99694fa57bdc303e,"Climate change has always been the center topic discussed among most people, especially youngsters nowadays because they are the ones who realize how dire the consequences will be if this problem is not addressed properly. 
First, fighting it comes from people themselves in the first place, the awareness of the problem and what it leads to is the key to any solution. People should know that everything they do has either a set back or can be an asset element in the fight. They should be educated about climate change and ways of fighting it which can start from schools. How would people know the alternative of many things they use? For example, they should be given all the information, like how to switch energy sources and to what, what carbon emissions actually cause, how to choose eco-friendly products more often and the easiest would be recycling.  
Second, we have to stop dealing with the problem in easiness, the situation should be discussed as it is, without using terms that makes it a normal or easy problem. We have to use terms that reflects what is actually happening and how catastrophic the consequences will be if we did not work all together against this.  It is not a high temperature season, it is not a normal summer, it is climate change and global warming that causes severe droughts and floods. 
Last but not least, the alternatives should be easily accessed with low prices, we can't expect from people to pay more for alternatives. The governments especially environment ministries should start paving the way  into a new era of eco-friendly lives, planting more trees, recommending better choices of consumption and of course not forgetting that laws and penalties are an ultimate solution in this fight when people fail to cooperate. 
"
5abd8d6ba3ba7a0001b4602b,"The best way to fight against something is to know what we're fighting against or for, therefore there's no better way to start a war against climate change than to learn what we can do against it. Starting to learn, for example, about carbom emissions is a good first step, because you're actively reading about a problem - which can lead you to some possible solutions, like using more public transportation or, if you need to drive your car, at least use it for more than just yourself. Even learning more about green power and switching to it, slowly. When it comes to saving the planet, it's all about being thoughtful of everything and everyone, never leaving your mark aside. What you do is just as important as what everybody else does and every single step and help counts. There's only one planet Earth, learn what you can do to save it. 
But don't just save all the knowledge to yourself - share it! With your friends and family, with the world! Helps others getting as inspired as you are to save your home planet! Inspire them to, for example, go to work by bike if they can! Or even change the way they eat slightly so they feed themselves better, healthier and in a more Earth conscious way! Show them local markets where they can buy organic vegetables and fruits instead of going to the same supermarkets. Be the change you want to see in the rest of the world and inspire that change to happen. Make the change happen, starting by yourself. See the world as it could be instead of simply what it is! "
60faab394a1729764adb9a29,"Our planet is at risk at reaching a no point of return if we do not aggressively stem the incidence of climate change within the coming decade. At this point everything is at stake and all hands should be on deck to working towards fighting climate change and perhaps even restoring the planet’s equilibrium. Governments need to be on board and they need to take the lead by creating an enabling environment that include radical environmental legislation and policy changes that will force industry to comply. This could include taxes, fees and profit-linked fines being imposed for transgressors. There should be independent oversight of manufacturers’ compliance processes.  
Governments can also control the amount of energy utilised through a variety of means.
With an enabling environment being created by the State, the private sector can also play its part in the following ways:
-        Exploration and adoption into the use of wind technology
-        The exploration and adoption of renewable energy on a smaller scale for individual households such as using trash
-        Solar energy
-        Nuclear energy
-        Harnessing of water resources to generate energy
-        The promotion of energy conservation techniques for both industry and households
There is also need to invest heavily in the research and development of not only new sources of energy and energy conservation. Other techniques may include sustained reforestation efforts and the creation of green cities.  In all endeavours to combat climate change there also needs to be clear, concise and accurate communication to the public at large so that the international community at large is on the same page.
"
5db9870052e7df000a11af99,"By being caused by and affecting everyone, it becomes everyones responsibility to address climate change. It's very easy for the individual to dismiss the consequences of their actions as insignifcant in the light of big corporations, and vise versa in simply say ""we're supplying demand!"" The resulting ideas to fight climate change touch on all societal levels.

Firstly, the individual. The obvious choice, as has been realised for decades now, is promoting plant-based life styles. Primarily their diet, which is the most influencial, but also most other forms of animal products gained from high density farms, and land that's had it's biodiversity diminished entirely for grass-grazing. The alternative is dramatically reducing the amount of land used for crops to feed animals, and instead returning that land to wildlife-promoting wilderness. Then, of course, come the steps that are easier to accept for most people because they don't actually involve much personal change; flying less, taking public transport where availble, having less children, buying less. Overall, consume less, waste less.

For corporations, naturally, since capitalistic mindsets have created this environment, and the determinetal effects won't be felt by corporations until it's too late to actually address, the only truly effective course of action is eye-wateringly high regulations on unsustainable business practices, and awe-inspiring, glowing promotion of sustainable practices. Naturally it's the roles of governments to facilitate the societal shift away from the consumer practices that maintain the climate-change-enabling conditions we're in now. Socialism and communism would be a sensible end goal. If everyone lives in a manner where appreciation of the environmental source of your goods is a fundamental idea to your life style, then who will conciously take steps to destroy that environmental source?

Ultimately it's a matter of education. Educating people on the consequences of their actions and the source of those actions can help them, hopefully, make the base-line decision to act in both their own personal best interest, and in the interest of the global society we all invariably live in."
610348b82cae8b9ba4f2d9dd,"Humans are NOT multiplanetary species, there have been moves made to move the human race to planet Mars but unfortunately the absence of magnetic fields makes it impossible, at least for now. This then forces us to save the Earth for ourselves and future generations to come. It may seem like a task which may be taken at government level, but that's not entirely true, growing a tree at your home, fighting deforestation, commute using busses or bicycles, switching to greenpower are all means we can each contribute towards limiting our carbon emissions, in our respective households and society. The truth is though, as mere mortals, we can only do so much, a huge responsibility lies with our respective governments and global leaders, the existing carbon tax are clearly not enough as 7 continue to ravage our ozone layer, exposing us to harm radiations from the sun. Of course some of it is beyond human control, we can hardly do anything to stop the melting of Antarctica and rising sea level but therein lies the responsibility in all of us to our bit in order to save the human race."
